customer_id,age,region,digital_score,risk_appetite_proxy,has_isa,has_sipp,has_gia,aum,cash_ratio,cash_balance,contribution_18m,active_days_6m,cluster,segment
C002004,24,Scotland,0.5457696667987506,0.35134809042985465,1,0,0,91072.27,0.4885538207666574,44493.7,1307.07,32.0,1,Cash-heavy cautious investors
C002005,72,Wales,0.46332932360958806,0.7294051579360006,1,0,1,81099.72,0.4101558624914692,33263.53,4396.72,21.0,1,Cash-heavy cautious investors
C002006,59,Yorkshire,0.7411631567883523,0.8077618421900072,1,0,0,13837.33,0.23552299490200718,3259.01,2033.04,37.0,4,Low-engagement or dormant investors
C002007,56,London,0.3078686368538862,0.33735472806014616,0,0,1,88210.16,0.5148913686859067,45418.65,1715.9,35.0,1,Cash-heavy cautious investors
C002008,59,North West,0.7880551344292036,0.8078120889218959,1,1,1,83645.9,0.20537498145723337,17178.77,6398.47,46.0,0,High-value engaged investors
C002009,38,Yorkshire,0.2616066488960333,0.1997915516630807,1,0,0,40746.1,0.6016211473023455,24513.72,488.68,25.0,1,Cash-heavy cautious investors
C002010,48,Scotland,0.4935237990268319,0.09739465075070776,1,0,0,20747.08,0.21503954595638575,4461.44,2371.7,33.0,4,Low-engagement or dormant investors
C002011,56,North West,0.49121275475268683,0.20156829331011522,1,1,0,77349.94,0.07617188028029209,5891.89,7353.3,38.0,0,High-value engaged investors
C002012,47,Yorkshire,0.6237159363575886,0.6805396662747697,0,0,0,22105.06,0.20256480882294972,4477.71,2766.28,36.0,4,Low-engagement or dormant investors
C002013,43,Yorkshire,0.30839964655125374,0.5021603666808029,0,0,1,15546.36,0.3386615625893282,5264.96,1770.75,36.0,4,Low-engagement or dormant investors
C002014,55,North West,0.6561937944034868,0.5826617990262883,0,1,0,23440.41,0.18047028128006273,4230.3,2981.09,40.0,2,Pension builders approaching retirement
C002015,42,East Midlands,0.1552460379608527,0.254925187165427,1,0,1,42216.49,0.4212080623565193,17781.93,10702.15,26.0,1,Cash-heavy cautious investors
C002016,30,Yorkshire,0.8227094601486259,0.24604499733477003,0,0,1,60222.32,0.480196404046253,28918.54,1835.9,41.0,1,Cash-heavy cautious investors
C002017,72,Scotland,0.404340208640863,0.410359914693228,1,1,0,75182.65,0.312679757413268,23508.09,2915.31,29.0,2,Pension builders approaching retirement
C002018,69,North West,0.6889120268699689,0.5558280836024615,0,1,1,158338.48,0.1758647788845387,27846.16,3547.69,28.0,2,Pension builders approaching retirement
C002019,67,Yorkshire,0.7842207895626427,0.04746161200856435,1,1,1,27530.18,0.4503408111691004,12397.96,10067.27,50.0,0,High-value engaged investors
C002020,56,Yorkshire,0.634187320582946,0.5935151148464833,1,1,1,50532.93,0.22111263408298537,11173.47,11665.07,27.0,2,Pension builders approaching retirement
C002021,62,Scotland,0.5793745660822887,0.18966930159488768,1,1,0,93829.1,0.21570161490789747,20239.09,5153.98,36.0,0,High-value engaged investors
C002022,69,Scotland,0.4565669457462808,0.7689836919539123,1,1,0,46717.75,0.22482568256356858,10503.35,10745.4,30.0,0,High-value engaged investors
C002023,26,East Midlands,0.47788066511173694,0.3121924429795023,1,0,0,68590.45,0.24757628226069145,16981.37,7020.38,31.0,3,Emerging monthly investors
C002024,40,North West,0.7025308459491443,0.1928915169741934,1,0,0,80093.99,0.28583740768598076,22893.86,1084.97,29.0,4,Low-engagement or dormant investors
C002025,24,Yorkshire,0.780027975715347,0.572578124360725,1,0,0,15130.28,0.164180018427408,2484.09,5618.73,47.0,3,Emerging monthly investors
C002026,57,Scotland,0.42285527854972565,0.3533640984734212,1,0,1,179557.66,0.23661773113702364,42486.53,1922.87,45.0,3,Emerging monthly investors
C002027,47,East Midlands,0.7144086477976658,0.42089804070502573,1,1,0,41053.39,0.2955996260320726,12135.37,6929.81,46.0,0,High-value engaged investors
C002028,66,London,0.5848696042207259,0.5396276438136228,0,0,0,66205.41,0.6658543152456824,44083.16,1247.29,42.0,1,Cash-heavy cautious investors
C002029,30,North West,0.5444952737702109,0.487910787384258,1,0,0,18825.32,0.28669165589082646,5397.06,2000.65,38.0,4,Low-engagement or dormant investors
C002030,61,East Midlands,0.4614623076718871,0.2935539432002181,0,0,0,236484.96,0.2219092702127858,52478.21,681.14,43.0,4,Low-engagement or dormant investors
C002031,42,North West,0.31017338659320953,0.15130483357132304,1,0,0,27923.93,0.4017384068221382,11218.11,5618.75,28.0,1,Cash-heavy cautious investors
C002032,29,East Midlands,0.6566818665816453,0.5001596027321761,1,0,0,90368.9,0.13967340172380893,12622.13,4313.72,37.0,3,Emerging monthly investors
C002033,71,London,0.5642952312998467,0.46692560588316145,1,1,0,113912.39,0.41309921314754555,47057.12,8855.24,29.0,0,High-value engaged investors
C002034,53,Wales,0.3876175186421877,0.9317723690469493,1,0,1,184134.26,0.3100570973009949,57092.13,3099.69,43.0,3,Emerging monthly investors
C002035,66,South East,0.8036723302606332,0.029767414349164203,1,1,0,75849.97,0.5478928439546182,41557.66,6451.15,42.0,0,High-value engaged investors
C002036,75,North West,0.3108767886309198,0.622166276924194,0,1,0,39913.32,0.24878818324644816,9929.96,818.87,36.0,2,Pension builders approaching retirement
C002037,42,South East,0.6618479778982757,0.6812816541827557,1,0,0,38003.32,0.17309622903704117,6578.23,6630.36,48.0,3,Emerging monthly investors
C002038,52,London,0.24740789816138295,0.6330666519729459,1,1,1,59174.21,0.06757704388024857,3998.82,3387.2,25.0,2,Pension builders approaching retirement
C002039,49,North West,0.518446354625573,0.392893052928806,0,0,1,39104.47,0.33150383100076297,12963.28,599.71,37.0,4,Low-engagement or dormant investors
C002040,31,Yorkshire,0.7039358963769697,0.48131565421893585,1,0,1,48367.17,0.32095244294182634,15523.56,1696.81,48.0,3,Emerging monthly investors
C002041,35,London,0.5267561949468198,0.14276186982481243,1,0,1,178366.32,0.28914725352366005,51574.13,4884.3,49.0,3,Emerging monthly investors
C002042,61,East Midlands,0.7600114343851186,0.5521715387075931,0,0,0,73247.55,0.170439408870264,12484.27,1252.19,42.0,4,Low-engagement or dormant investors
C002043,30,Yorkshire,0.5593697960464199,0.33769063367437335,1,0,0,35025.42,0.24387158401621878,8541.7,2547.22,39.0,3,Emerging monthly investors
C002044,57,East Midlands,0.5352653199917636,0.3884616448749539,0,0,0,98033.24,0.36357617718946494,35642.55,2249.2,38.0,1,Cash-heavy cautious investors
C002045,52,East Midlands,0.51876352431518,0.17993516163546225,1,0,1,43976.52,0.4161782511220412,18302.07,2620.54,40.0,1,Cash-heavy cautious investors
C002046,62,London,0.21493820216811207,0.5192990601854104,0,0,0,23575.15,0.34742577323016693,8190.61,1839.23,32.0,4,Low-engagement or dormant investors
C002047,73,Wales,0.6193208164102124,0.11208041582149221,1,1,1,107694.57,0.097246710743741,10472.94,4341.86,52.0,0,High-value engaged investors
C002048,37,South East,0.6042503180386712,0.602459578777485,1,1,0,93712.7,0.2073773283877881,19433.89,7238.41,41.0,0,High-value engaged investors
C002049,36,London,0.44202878244046206,0.5157179732018489,1,0,0,51603.35,0.3711055411093505,19150.29,4349.43,50.0,3,Emerging monthly investors
C002050,71,Wales,0.2048426647875301,0.3442464876326736,0,1,0,103668.89,0.11283699704091059,11697.69,5869.91,37.0,0,High-value engaged investors
C002051,75,North West,0.7190658752740514,0.6299519573669845,1,1,1,120609.91,0.26952003198385704,32506.79,5800.94,45.0,0,High-value engaged investors
C002052,42,Scotland,0.7299105688689271,0.6937289182572824,1,0,0,15560.53,0.7680542650096269,11951.33,6223.4,32.0,1,Cash-heavy cautious investors
C002053,27,Scotland,0.45142950334723303,0.6748974430978472,1,0,1,172254.86,0.20374415026147494,35095.92,3627.4,34.0,3,Emerging monthly investors
C002054,41,Scotland,0.4454414710192971,0.8665737351488219,0,0,0,16885.59,0.524216507926097,8851.7,3810.21,40.0,1,Cash-heavy cautious investors
C002055,70,Yorkshire,0.22184361781365577,0.22944314469594632,1,1,0,153801.61,0.23902292633780672,36762.11,4630.8,31.0,2,Pension builders approaching retirement
C002056,34,Scotland,0.9298033105481193,0.5150181122895949,1,0,0,16415.25,0.07649752752383682,1255.73,27524.65,47.0,3,Emerging monthly investors
C002057,24,North West,0.6696482518671515,0.5464816468205537,1,0,0,31918.45,0.16738698765897836,5342.73,2539.31,55.0,3,Emerging monthly investors
C002058,62,London,0.8489404317503688,0.5105072257134615,1,1,1,82000.91,0.2551621498185566,20923.53,9705.08,51.0,0,High-value engaged investors
C002059,61,North West,0.4972609555877669,0.6584958901264844,1,0,0,11060.98,0.15670244033370548,1733.28,3243.57,23.0,4,Low-engagement or dormant investors
C002060,65,South East,0.3485555652606999,0.7616205379241365,1,1,0,248276.31,0.42209852763938127,104797.06,8990.24,34.0,0,High-value engaged investors
C002061,35,South East,0.4535597424026973,0.4713938173716452,1,1,1,312547.16,0.2131714440062066,66626.13,13757.92,32.0,0,High-value engaged investors
C002062,50,Yorkshire,0.6348614766601206,0.23697597673612125,1,0,0,49254.3,0.44438748042181214,21888.0,3841.72,45.0,1,Cash-heavy cautious investors
C002063,35,East Midlands,0.21960515520836013,0.569136669741048,1,1,1,153398.92,0.0750542710992304,11513.24,2696.94,25.0,2,Pension builders approaching retirement
C002064,73,Wales,0.7654115420981012,0.8807893013008382,0,1,1,455895.31,0.3178029428387075,144884.87,4595.28,34.0,0,High-value engaged investors
C002065,46,East Midlands,0.46470463575285015,0.30720933240678394,0,1,0,81828.32,0.10991151671848705,8993.88,4983.57,35.0,2,Pension builders approaching retirement
C002066,68,Yorkshire,0.697387034343535,0.8257641036323264,1,1,0,13011.67,0.25877083334422263,3367.04,9842.04,47.0,0,High-value engaged investors
C002067,40,North West,0.7862851603199882,0.07859803490046591,0,0,1,245598.19,0.07178403052113416,17630.03,3706.26,49.0,3,Emerging monthly investors
C002068,70,North West,0.8431143100652737,0.5342836017189075,0,1,1,188500.55,0.06507378612475659,12266.44,3975.09,57.0,0,High-value engaged investors
C002069,36,Wales,0.7679463801114819,0.5023095250472582,1,1,0,6311.05,0.5320008096630731,3357.48,5361.91,40.0,1,Cash-heavy cautious investors
C002070,36,Yorkshire,0.2281976818516683,0.5510020791159653,1,0,1,75489.7,0.08747937525712197,6603.79,15611.96,22.0,3,Emerging monthly investors
C002071,58,Scotland,0.9178931143558456,0.3897036359315425,1,1,0,188232.16,0.4282346648335783,80607.54,6997.56,53.0,0,High-value engaged investors
C002072,53,East Midlands,0.36691863237753974,0.2824928183385419,0,1,1,64488.32,0.6484741086646668,41819.01,4081.75,31.0,1,Cash-heavy cautious investors
C002073,42,Yorkshire,0.7848315094070902,0.316054374548383,1,0,0,12337.0,0.20002969980677643,2467.77,16526.93,46.0,3,Emerging monthly investors
C002074,52,Wales,0.6655294891443765,0.2861603736016621,1,1,0,34499.79,0.3902428768471332,13463.3,9359.63,36.0,0,High-value engaged investors
C002075,37,Scotland,0.5888463412855007,0.8093010986035336,1,0,0,29011.11,0.4239041576260114,12297.93,4948.96,45.0,3,Emerging monthly investors
C002076,29,Scotland,0.16808461020924215,0.18843508318555408,1,0,0,31454.28,0.21839115447462104,6869.34,2200.44,10.0,4,Low-engagement or dormant investors
C002077,23,South East,0.3343225644614074,0.28624962585480096,1,0,1,95119.81,0.3358074030013458,31941.94,2749.1,20.0,4,Low-engagement or dormant investors
C002078,46,North West,0.23730641244548997,0.7414697779201972,0,0,1,74048.78,0.21436094160199448,15873.17,1065.63,26.0,4,Low-engagement or dormant investors
C002079,29,South East,0.8608753790639453,0.6044192284538521,1,0,1,13635.49,0.41431841064975333,5649.44,7031.66,51.0,3,Emerging monthly investors
C002080,46,South East,0.5496188507578359,0.9394403236238562,1,0,0,129769.32,0.31080657333315986,40333.16,8998.32,36.0,3,Emerging monthly investors
C002081,45,London,0.597700280469956,0.39993099261532783,1,1,0,13291.49,0.14850391052155107,1973.84,5730.72,50.0,3,Emerging monthly investors
C002082,33,Yorkshire,0.6197877921119662,0.14656648979278267,1,0,0,8539.8,0.24297490024366797,2074.96,9386.56,30.0,3,Emerging monthly investors
C002083,73,South East,0.5488697804501721,0.1091620361593573,1,0,0,49459.6,0.17940402025190597,8873.25,9297.26,34.0,3,Emerging monthly investors
C002084,73,East Midlands,0.7718806413965151,0.45440605996861866,1,0,1,10714.28,0.09971606339050902,1068.39,2634.02,46.0,3,Emerging monthly investors
C002085,31,North West,0.6984474342894471,0.1347787771187393,0,1,0,26640.23,0.24279865597853917,6468.21,1467.89,52.0,3,Emerging monthly investors
C002086,53,Wales,0.4788656534035459,0.023574578598428837,0,0,0,13774.24,0.4022480707040778,5540.66,1803.16,23.0,4,Low-engagement or dormant investors
C002087,56,East Midlands,0.880614527647732,0.807129986409491,1,0,1,167115.2,0.1846712112074358,30861.37,1115.92,36.0,4,Low-engagement or dormant investors
C002088,62,South East,0.28352847106399764,0.19696570533116148,0,0,1,176167.21,0.1597429207987426,28141.46,1473.71,45.0,3,Emerging monthly investors
C002089,23,London,0.5758416523279918,0.5814880865362695,1,0,0,95841.68,0.09809808848072726,9401.89,4136.14,33.0,3,Emerging monthly investors
C002090,58,Yorkshire,0.49074112864570163,0.703504943840584,1,0,0,68068.85,0.18320113516258593,12470.29,4471.21,43.0,3,Emerging monthly investors
C002091,64,East Midlands,0.3173384093085586,0.40002421046926817,0,1,1,78689.25,0.34457608942287343,27114.44,5140.05,30.0,2,Pension builders approaching retirement
C002092,54,Wales,0.7706747936475123,0.10579493564945038,1,0,0,61512.92,0.2685940825113417,16522.01,1012.34,47.0,4,Low-engagement or dormant investors
C002093,38,North West,0.3315922974794394,0.9350325692805992,1,0,0,57831.94,0.1936700789088644,11200.32,4761.82,21.0,4,Low-engagement or dormant investors
C002094,37,East Midlands,0.5342348338925406,0.3189775637243828,1,0,1,54029.59,0.5610436565195198,30312.96,5563.23,34.0,1,Cash-heavy cautious investors
C002095,32,East Midlands,0.22340674428408844,0.21404705587362122,1,0,0,40864.49,0.36066495442153446,14738.39,2388.35,22.0,4,Low-engagement or dormant investors
C002096,26,Yorkshire,0.703798722793694,0.5147265054543844,0,0,0,15277.24,0.13033648608819512,1991.18,2365.73,47.0,3,Emerging monthly investors
C002097,43,London,0.7597395711207633,0.1498111609925023,1,0,1,9855.82,0.3364601578569872,3316.09,2040.64,48.0,3,Emerging monthly investors
C002098,50,East Midlands,0.5478084719988288,0.20965037184186994,1,1,0,110780.19,0.07207099115185331,7984.04,7743.51,23.0,2,Pension builders approaching retirement
C002099,69,London,0.24929978084241944,0.4043094005087599,1,0,1,24429.63,0.3361201308892561,8211.29,6029.67,26.0,1,Cash-heavy cautious investors
C002100,32,North West,0.4528581087411572,0.12931523478238405,1,0,0,33190.91,0.268274003882521,8904.26,2204.41,31.0,4,Low-engagement or dormant investors
C002101,38,North West,0.7529450173293829,0.6680759276953885,1,0,0,21156.33,0.3190414830705805,6749.75,5241.61,52.0,3,Emerging monthly investors
C002102,59,South East,0.34085261901402947,0.6393902758933074,1,0,0,34067.68,0.4458050933769191,15187.54,3719.49,23.0,1,Cash-heavy cautious investors
C002103,35,Wales,0.7195288569497494,0.5078312051528177,1,0,0,39435.18,0.20398799522777314,8044.3,6696.01,48.0,3,Emerging monthly investors
C002104,44,North West,0.2740147900647252,0.3505766911429203,0,0,0,18247.32,0.060985291661403006,1112.82,1324.69,29.0,4,Low-engagement or dormant investors
C002105,51,North West,0.6075448840363749,0.8237467812010527,1,0,0,20852.77,0.2492621666653741,5197.81,7091.45,30.0,3,Emerging monthly investors
C002106,24,Wales,0.40426117761430874,0.32593855261295807,1,0,0,22332.95,0.229196137256563,5118.63,2992.15,22.0,4,Low-engagement or dormant investors
C002107,27,Scotland,0.8110000388179036,0.5450874822357298,1,0,0,23171.52,0.519221534259419,12031.15,8321.64,35.0,1,Cash-heavy cautious investors
C002108,31,Scotland,0.6304392817306183,0.2472937019494659,1,0,1,34170.09,0.2532087250444527,8652.17,3810.3,35.0,3,Emerging monthly investors
C002109,62,Scotland,0.5573375422572479,0.608630264362469,1,1,0,282093.77,0.08571881063769277,24180.74,4814.46,33.0,2,Pension builders approaching retirement
C002110,47,Scotland,0.5905663926301586,0.530152884057215,1,0,0,42921.56,0.02835727921930763,1217.14,3900.03,40.0,3,Emerging monthly investors
C002111,44,North West,0.7594694202581295,0.8264512050571855,1,0,0,57094.58,0.37611211572128767,21473.96,699.1,42.0,4,Low-engagement or dormant investors
C002112,23,East Midlands,0.4026918996059419,0.052882178532784124,0,0,0,7544.19,0.28610670263549925,2158.44,3246.18,35.0,4,Low-engagement or dormant investors
C002113,35,Wales,0.7228399034703379,0.41214861759941557,1,0,1,10868.28,0.37116635010678195,4033.94,3804.18,36.0,3,Emerging monthly investors
C002114,66,Scotland,0.429732495417767,0.3979249983337628,1,1,0,100009.25,0.15483328219104994,15484.76,3616.04,38.0,2,Pension builders approaching retirement
C002115,40,Yorkshire,0.3609828887236736,0.3915257178806683,0,0,0,45067.02,0.21608892940567387,9738.48,1517.95,40.0,4,Low-engagement or dormant investors
C002116,49,South East,0.43442275228740823,0.8224992798199328,0,0,1,18517.94,0.16582886628125673,3070.81,2297.86,39.0,4,Low-engagement or dormant investors
C002117,38,Yorkshire,0.7357115933655055,0.4810303645563236,1,0,0,11300.71,0.5258782267630289,5942.8,10609.17,56.0,3,Emerging monthly investors
C002118,35,Scotland,0.2937813395857292,0.7080026618731999,0,1,0,43598.16,0.6823612906558576,29749.7,1326.11,37.0,1,Cash-heavy cautious investors
C002119,39,Scotland,0.7061566389259959,0.392645987394104,1,0,0,174676.71,0.6002123451974033,104843.12,2814.18,32.0,1,Cash-heavy cautious investors
C002120,68,Yorkshire,0.35461702574184434,0.5031222771822864,1,0,1,27725.14,0.054557493963229294,1512.61,3859.67,24.0,4,Low-engagement or dormant investors
C002121,40,South East,0.8326560140710662,0.676816110029859,1,1,0,74078.56,0.08864480433101107,6566.68,570.47,45.0,2,Pension builders approaching retirement
C002122,35,North West,0.4365192529455853,0.4734676300446333,1,0,0,33218.75,0.12536951647096092,4164.62,6592.9,29.0,3,Emerging monthly investors
C002123,34,Wales,0.8744651945086023,0.5095154446420319,1,0,0,44576.41,0.14630763157698423,6521.87,7651.01,57.0,3,Emerging monthly investors
C002124,24,Scotland,0.9950650668292492,0.3261561857720509,1,0,0,130963.73,0.2464195645113458,32272.03,9748.94,45.0,3,Emerging monthly investors
C002125,44,South East,0.75511360005202,0.30811324297327985,1,0,1,171054.47,0.5145795922358094,88021.14,9555.29,42.0,1,Cash-heavy cautious investors
C002126,70,North West,0.636254381310146,0.5076338233479839,0,1,0,84132.05,0.07014675396167555,5901.59,1389.18,44.0,2,Pension builders approaching retirement
C002127,33,East Midlands,0.2721923820068795,0.2488205287042007,1,0,1,28747.44,0.14002305726773498,4025.3,6305.99,23.0,4,Low-engagement or dormant investors
C002128,32,East Midlands,0.8164763311665508,0.32598931521049773,1,0,1,33372.98,0.18762274051094502,6261.53,1607.35,31.0,4,Low-engagement or dormant investors
C002129,61,South East,0.8950112724147148,0.636262869982892,1,1,0,48050.07,0.5291025778359522,25423.41,6690.52,57.0,0,High-value engaged investors
C002130,30,North West,0.24854691947939347,0.35123042027668633,1,0,0,21536.08,0.7546324577017649,16251.82,5466.03,28.0,1,Cash-heavy cautious investors
C002131,67,London,0.8229547860931402,0.903629445738624,1,1,0,68571.65,0.30584922750251564,20972.59,11974.05,45.0,0,High-value engaged investors
C002132,73,East Midlands,0.3836718243587854,0.4448975032490261,0,1,0,75474.26,0.26701808361954654,20152.99,8378.26,31.0,0,High-value engaged investors
C002133,36,North West,0.7729042929540837,0.3378470960616963,1,1,1,56796.18,0.555402924294931,31544.76,11859.83,54.0,0,High-value engaged investors
C002134,66,East Midlands,0.35477318606528024,0.18135696553548644,1,0,0,22435.39,0.3038632551026174,6817.29,3173.3,16.0,4,Low-engagement or dormant investors
C002135,61,Wales,0.5786133252114745,0.2610042942017858,0,0,1,84341.69,0.02,1686.83,1448.38,39.0,4,Low-engagement or dormant investors
C002136,29,Scotland,0.3713917663607568,0.5198853459693267,0,0,1,18988.6,0.26128609624228466,4961.46,236.71,34.0,4,Low-engagement or dormant investors
C002137,60,London,0.5453850841896887,0.9081671974386991,0,1,1,100993.54,0.23941955367404075,24179.83,5813.9,40.0,0,High-value engaged investors
C002138,75,London,0.22996738275802464,0.7109392870418455,1,1,0,11818.79,0.21932275135565463,2592.13,3094.15,23.0,2,Pension builders approaching retirement
C002139,69,Scotland,0.609303631674463,0.34370854949400526,1,1,0,109559.85,0.4336934495572684,47515.39,2671.49,33.0,2,Pension builders approaching retirement
C002140,73,East Midlands,0.6311411070730651,0.07990060080166807,1,0,1,23845.97,0.15637044483694315,3728.8,3492.3,40.0,3,Emerging monthly investors
C002141,38,Yorkshire,0.502227200065674,0.8386115327710439,0,1,1,76408.61,0.0974281078567245,7444.35,3236.36,28.0,2,Pension builders approaching retirement
C002142,25,Scotland,0.760748723533806,0.6313142734270271,1,0,0,28530.23,0.049486603485231935,1411.86,3600.49,51.0,3,Emerging monthly investors
C002143,24,East Midlands,0.16050368636635182,0.2626143028946448,1,0,0,13378.09,0.12980378500563414,1736.53,985.03,14.0,4,Low-engagement or dormant investors
C002144,55,North West,0.7297284618777715,0.5409671712603638,1,1,1,95964.27,0.11932259397099074,11450.71,2346.55,47.0,0,High-value engaged investors
C002145,48,South East,0.4253633303596858,0.44536213751650744,1,1,1,58631.54,0.3586669835618303,21029.2,11300.34,47.0,0,High-value engaged investors
C002146,55,Scotland,0.39833783434901465,0.29552218784015966,1,1,1,20274.58,0.3539662086072462,7176.52,3079.01,31.0,2,Pension builders approaching retirement
C002147,24,East Midlands,0.40644120816925056,0.6408058932554284,0,0,1,21296.73,0.28887540716071414,6152.1,555.52,37.0,4,Low-engagement or dormant investors
C002148,42,London,0.3722884855800602,0.2756617638318901,1,0,0,20704.83,0.5701955086091016,11805.8,3001.27,31.0,1,Cash-heavy cautious investors
C002149,69,North West,0.6378832230560401,0.18469892317870742,1,1,0,124112.29,0.08344103297563328,10356.06,2041.68,47.0,0,High-value engaged investors
C002150,56,Wales,0.17738134418085977,0.5333320997590467,1,0,1,46163.15,0.23178545815627397,10699.95,2858.86,21.0,4,Low-engagement or dormant investors
C002151,64,North West,0.4087135762760976,0.4636223760978808,1,1,1,171259.54,0.12320026445792107,21099.22,10672.54,33.0,0,High-value engaged investors
C002152,37,London,0.17823565614161896,0.26332959974504044,1,0,1,68784.71,0.645543177692159,44403.5,1937.77,21.0,1,Cash-heavy cautious investors
C002153,25,South East,0.16780237070601522,0.39118927180481483,1,0,0,42574.95,0.4982221754847599,21211.78,9175.01,18.0,1,Cash-heavy cautious investors
C002154,50,South East,0.9040922243614723,0.15185155517754972,1,1,1,138794.52,0.5287006331887059,73380.75,7383.4,37.0,0,High-value engaged investors
C002155,75,London,0.7759626550370262,0.16457819935950643,0,1,0,269792.34,0.0526952491306681,14216.77,7261.32,38.0,0,High-value engaged investors
C002156,23,Scotland,0.6493211130265125,0.5077427330433223,0,0,1,45981.22,0.07172697096211475,3298.09,2707.47,37.0,3,Emerging monthly investors
C002157,44,Wales,0.8037513232251826,0.7008527536360988,1,0,0,12289.75,0.2766172098239479,3399.56,1214.13,41.0,4,Low-engagement or dormant investors
C002158,33,London,0.24625112229476978,0.3011653047181687,1,0,1,43374.13,0.45879322603088735,19899.76,1778.49,27.0,1,Cash-heavy cautious investors
C002159,30,London,0.21053182386142286,0.4546965785545314,1,0,0,23665.29,0.05135225243006275,1215.27,892.93,23.0,4,Low-engagement or dormant investors
C002160,59,London,0.30357302765139166,0.49349162588515755,1,1,1,86683.05,0.24452071496716307,21195.8,2145.85,21.0,2,Pension builders approaching retirement
C002161,71,South East,0.2567063035445202,0.3020227365281989,1,1,0,122082.9,0.28777666644155114,35132.61,2484.9,19.0,2,Pension builders approaching retirement
C002162,69,London,0.4451245338649835,0.19243411890987067,1,1,1,132495.69,0.19687077635606812,26084.53,6383.22,29.0,2,Pension builders approaching retirement
C002163,49,South East,0.8240826482945819,0.5803321301521834,1,1,1,29465.99,0.32843274901362357,9677.6,11479.58,59.0,0,High-value engaged investors
C002164,60,Yorkshire,0.502122606595113,0.7106385560309367,0,1,1,71592.0,0.6732495179675156,48199.28,4711.08,35.0,0,High-value engaged investors
C002165,22,North West,0.43532929017175065,0.1764748704941383,1,0,0,29738.21,0.3609859598966552,10735.08,6196.93,30.0,1,Cash-heavy cautious investors
C002166,71,Wales,0.7390957788544723,0.08300952790483876,0,0,0,36529.5,0.4871445083898235,17795.15,2537.84,45.0,1,Cash-heavy cautious investors
C002167,34,Scotland,0.9845020142780132,0.17445810282855767,1,1,0,14325.15,0.2432115063576903,3484.04,8524.3,68.0,3,Emerging monthly investors
C002168,65,South East,0.6227701735640846,0.798117227643582,1,0,1,53188.67,0.35104039156552846,18671.37,8881.85,51.0,3,Emerging monthly investors
C002169,36,London,0.8294415944527458,0.48352131928542685,1,0,1,80296.63,0.3553784099289118,28535.69,9337.85,48.0,3,Emerging monthly investors
C002170,64,Yorkshire,0.0715620340147981,0.14475442385026288,1,0,0,122425.41,0.19027457702721498,23294.44,1890.17,14.0,4,Low-engagement or dormant investors
C002171,58,London,0.30601648959329514,0.42929855287965757,0,1,1,15066.26,0.18076437904609363,2723.44,739.3,27.0,2,Pension builders approaching retirement
C002172,33,Yorkshire,0.5286998019126291,0.6053122198154989,1,0,0,86651.64,0.12899442178286338,11177.58,5337.69,32.0,3,Emerging monthly investors
C002173,48,London,0.4050043930246193,0.7256386172749117,1,0,1,86347.42,0.23245175444825333,20071.61,3263.46,29.0,4,Low-engagement or dormant investors
C002174,64,London,0.43877834916996356,0.9373833409345714,1,0,0,23297.77,0.18150550667502113,4228.67,7999.77,34.0,3,Emerging monthly investors
C002175,24,Yorkshire,0.5578070463226539,0.21250636232574663,1,0,0,26613.85,0.06918155174988434,1841.19,988.62,46.0,4,Low-engagement or dormant investors
C002176,27,London,0.7074602123059847,0.5558096547679506,1,0,0,16507.63,0.48158648005420496,7949.85,16082.03,47.0,3,Emerging monthly investors
C002177,71,North West,0.17687481590643167,0.13393598409389984,1,1,0,108329.82,0.5529114630500153,59896.8,15117.25,34.0,0,High-value engaged investors
C002178,55,Scotland,0.2836336847953038,0.24264429595573359,1,1,0,83132.02,0.24973899358675886,20761.31,450.46,29.0,2,Pension builders approaching retirement
C002179,26,East Midlands,0.6527593958177723,0.5243617623414086,1,0,1,58739.82,0.4622205216515293,27150.75,1829.69,44.0,1,Cash-heavy cautious investors
C002180,74,Scotland,0.5350277454903696,0.29630712043777085,1,1,1,53651.76,0.11801469377743436,6331.7,14539.8,44.0,0,High-value engaged investors
C002181,35,South East,0.6638941985712545,0.7475925716353445,0,0,0,50513.46,0.3618023441422119,18275.89,1638.92,42.0,1,Cash-heavy cautious investors
C002182,72,Scotland,0.7971927299638911,0.05262912760510433,0,1,1,59327.06,0.176666764317861,10481.12,4337.33,44.0,0,High-value engaged investors
C002183,28,Scotland,0.0754582894657516,0.16372709002997962,1,0,1,52513.41,0.2356282739275397,12373.64,4342.23,17.0,4,Low-engagement or dormant investors
C002184,41,North West,0.5088441526141555,0.6666301657490413,1,0,0,17858.58,0.30180051265508423,5389.73,4340.78,32.0,3,Emerging monthly investors
C002185,37,East Midlands,0.7118062898587559,0.6596408458614254,1,0,0,15381.74,0.3327342873192211,5118.03,3394.34,23.0,4,Low-engagement or dormant investors
C002186,47,South East,0.5858389551758603,0.7094600624482438,0,0,0,64087.05,0.19062877861973826,12216.84,4325.66,23.0,4,Low-engagement or dormant investors
C002187,61,East Midlands,0.4925957807905077,0.27179507879974946,0,1,0,42570.62,0.1629009487542681,6934.79,7057.92,41.0,0,High-value engaged investors
C002188,35,Yorkshire,0.3487912188870555,0.623038933176814,1,0,0,12850.04,0.11553286846355096,1484.6,1174.49,29.0,4,Low-engagement or dormant investors
