customer_id,segment,offer_type,assigned_group,converted
C001773,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001774,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001774,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001774,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001775,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001775,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C001775,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C001776,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001777,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001777,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001777,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001778,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001779,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001780,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001780,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001780,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001781,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001782,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001782,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001783,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001783,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001784,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001784,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,1
C001784,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001785,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,1
C001786,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001786,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001787,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001788,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001789,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001790,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001790,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001790,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001791,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001791,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001792,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001792,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001792,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001793,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001794,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001794,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001795,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001796,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001796,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001797,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C001797,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,1
C001797,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001798,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001798,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001799,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001799,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001799,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001800,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001800,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001801,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001802,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001803,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001803,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001804,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001805,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,1
C001805,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001805,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001806,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001807,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001808,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001808,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001809,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001809,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001810,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001810,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001811,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001811,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001811,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001812,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001812,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001813,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001813,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001814,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C001814,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001815,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001815,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001816,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001817,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001817,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001817,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,1
C001818,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001819,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001819,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001820,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001820,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001820,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001821,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001821,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001822,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001822,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001823,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001823,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001823,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001824,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001824,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001824,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001825,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001826,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001827,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001827,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001827,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001828,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001828,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001828,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001829,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001829,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001830,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001830,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001831,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001831,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001832,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001833,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001833,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001833,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001834,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001835,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001836,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001836,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001836,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001837,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001837,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001838,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001839,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001840,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001840,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001840,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001841,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001841,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001841,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001842,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001842,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001843,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001843,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001844,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001844,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001844,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001845,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001846,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001847,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001847,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001847,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001848,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001848,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001848,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001849,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001849,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001849,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001850,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001850,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001850,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C001851,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001851,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001852,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001852,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001853,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001853,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001854,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001854,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001854,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001855,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001855,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001855,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001856,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001856,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001857,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001857,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C001857,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001858,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001858,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001858,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,1
C001859,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001860,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001861,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001862,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001862,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001862,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001863,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001863,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001863,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001864,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001865,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001866,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001866,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,1
C001867,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001868,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001869,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001869,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001869,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001870,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001870,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001871,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001871,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001871,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001872,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,1
C001872,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001872,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001873,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001874,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C001874,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001875,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001875,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001875,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,1
C001876,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001876,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001877,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,1
C001877,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001877,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001878,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001878,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001879,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001879,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001879,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001880,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001880,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001880,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001881,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,1
C001881,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001882,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,0
C001883,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001884,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,1
C001885,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001886,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001886,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001886,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,control,0
C001887,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001887,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001888,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001889,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001890,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001890,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001890,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001891,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001891,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001891,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001892,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001893,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001893,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001893,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001894,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001894,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001895,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001895,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001895,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001896,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001897,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001898,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001899,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001899,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001899,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001900,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001900,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,control,0
C001900,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001901,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001901,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001902,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001903,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001903,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001904,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001904,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001904,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001905,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,1
C001906,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001906,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001907,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,1
C001907,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001908,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001908,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001909,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001909,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,1
C001909,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001910,Pension builders approaching retirement,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001911,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001912,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001912,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001912,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001913,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001914,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001915,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001915,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001915,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001916,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001916,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001917,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001917,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001917,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001918,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001918,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001919,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001919,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,0
C001919,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001920,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001920,High-value engaged investors,CASH_TO_INVEST_EDUCATION,control,1
C001920,High-value engaged investors,MANAGED_SERVICE_EDUCATION,control,0
C001921,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,control,0
C001922,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001922,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,0
C001922,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001923,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001923,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001924,High-value engaged investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001924,High-value engaged investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001925,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001925,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,1
C001926,Cash-heavy cautious investors,ISA_ALLOWANCE_REMINDER,control,0
C001926,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,control,0
C001927,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001927,Emerging monthly investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001928,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001928,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001928,Emerging monthly investors,ISA_ALLOWANCE_REMINDER,control,0
C001929,Cash-heavy cautious investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001929,Cash-heavy cautious investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001929,Cash-heavy cautious investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001930,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001930,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,1
C001930,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001931,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001931,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,treatment,1
C001932,High-value engaged investors,ISA_ALLOWANCE_REMINDER,control,1
C001932,High-value engaged investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001933,Emerging monthly investors,CASH_TO_INVEST_EDUCATION,control,0
C001933,Emerging monthly investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001934,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
C001934,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001934,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,control,0
C001935,High-value engaged investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001936,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001936,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,control,0
C001936,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001937,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,1
C001937,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001937,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,1
C001938,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001939,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001939,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,control,0
C001939,Low-engagement or dormant investors,SIPP_CONTRIBUTION_REMINDER,treatment,0
C001940,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,treatment,0
C001940,Pension builders approaching retirement,MANAGED_SERVICE_EDUCATION,treatment,0
C001940,Pension builders approaching retirement,CASH_TO_INVEST_EDUCATION,control,0
C001941,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,control,0
C001942,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001942,Low-engagement or dormant investors,CASH_TO_INVEST_EDUCATION,treatment,0
C001942,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,treatment,0
C001943,Low-engagement or dormant investors,MANAGED_SERVICE_EDUCATION,treatment,0
C001943,Low-engagement or dormant investors,ISA_ALLOWANCE_REMINDER,control,0
C001944,Pension builders approaching retirement,ISA_ALLOWANCE_REMINDER,control,0
